A.1	1	2759771	1	0.9545093774795532	mlt_bert
A.1	1	2759769	2	0.9528154730796814	mlt_bert
A.1	1	1567948	3	0.9504489302635193	mlt_bert
A.1	1	1566121	4	0.9498921036720276	mlt_bert
A.1	1	2257125	5	0.9495694637298584	mlt_bert
A.1	1	2774374	6	0.9495319128036499	mlt_bert
A.1	1	2420213	7	0.9482774138450623	mlt_bert
A.1	1	2521097	8	0.9479967355728149	mlt_bert
A.1	1	2916472	9	0.9478169083595276	mlt_bert
A.1	1	848674	10	0.9474532008171082	mlt_bert
A.1	1	2949740	11	0.9474350810050964	mlt_bert
A.1	1	2130215	12	0.9468153119087219	mlt_bert
A.1	1	2448340	13	0.9467869997024536	mlt_bert
A.1	1	1962735	14	0.9464604258537292	mlt_bert
A.1	1	2725893	15	0.9463114738464355	mlt_bert
A.1	1	2124430	16	0.9463104605674744	mlt_bert
A.1	1	2414923	17	0.9460705518722534	mlt_bert
A.1	1	959808	18	0.9448205232620239	mlt_bert
A.1	1	2399382	19	0.9437514543533325	mlt_bert
A.1	1	2414898	20	0.9436780214309692	mlt_bert
A.1	1	2760112	21	0.9428465962409973	mlt_bert
A.1	1	1697383	22	0.9423988461494446	mlt_bert
A.1	1	1027025	23	0.9420509934425354	mlt_bert
A.1	1	2646109	24	0.9420396685600281	mlt_bert
A.1	1	2339904	25	0.9419336915016174	mlt_bert
A.1	1	1694754	26	0.9418136477470398	mlt_bert
A.1	1	515428	27	0.9405881762504578	mlt_bert
A.1	1	2339906	28	0.9405249953269958	mlt_bert
A.1	1	1330975	29	0.9402773976325989	mlt_bert
A.1	1	1988328	30	0.9402225017547607	mlt_bert
A.1	1	1763197	31	0.9397507905960083	mlt_bert
A.1	1	1045932	32	0.9396455883979797	mlt_bert
A.1	1	1948449	33	0.9395642876625061	mlt_bert
A.1	1	2725890	34	0.9395419955253601	mlt_bert
A.1	1	2339911	35	0.9388943910598755	mlt_bert
A.1	1	69496	36	0.9387505650520325	mlt_bert
A.1	1	1209788	37	0.9386717081069946	mlt_bert
A.1	1	519297	38	0.9386096596717834	mlt_bert
A.1	1	2761594	39	0.9385050535202026	mlt_bert
A.1	1	2070670	40	0.9384343028068542	mlt_bert
A.1	1	1538390	41	0.9383447170257568	mlt_bert
A.1	1	717268	42	0.9383136034011841	mlt_bert
A.1	1	242544	43	0.9383013248443604	mlt_bert
A.1	1	375130	44	0.9380394220352173	mlt_bert
A.1	1	2759074	45	0.9378163814544678	mlt_bert
A.1	1	1360999	46	0.9374542236328125	mlt_bert
