A.1	Q0	1414307	1	1612.0925	MathDowsers
A.1	Q0	845977	2	1508.0378	MathDowsers
A.1	Q0	845957	3	1500.6582	MathDowsers
A.1	Q0	426446	4	1476.3412	MathDowsers
A.1	Q0	2759769	5	1382.4028	MathDowsers
A.1	Q0	426452	6	1373.9878	MathDowsers
A.1	Q0	426439	7	1280.3617	MathDowsers
A.1	Q0	2760112	8	1253.9421	MathDowsers
A.1	Q0	2759771	9	1218.7953	MathDowsers
A.1	Q0	621517	10	1201.1553	MathDowsers
A.1	Q0	2257070	11	1201.132	MathDowsers
A.1	Q0	850058	12	1169.9863	MathDowsers
A.1	Q0	2761594	13	1160.9036	MathDowsers
A.1	Q0	1381373	14	1155.9849	MathDowsers
A.1	Q0	1707501	15	1152.0955	MathDowsers
A.1	Q0	1707457	16	1147.1447	MathDowsers
A.1	Q0	621523	17	1124.6106	MathDowsers
A.1	Q0	2140140	18	1122.3599	MathDowsers
A.1	Q0	999677	19	1105.6973	MathDowsers
A.1	Q0	1209788	20	1102.7408	MathDowsers
A.1	Q0	1414301	21	1097.9386	MathDowsers
A.1	Q0	1876342	23	1084.3138	MathDowsers
A.1	Q0	2077832	28	1042.4496	MathDowsers
A.1	Q0	1808903	32	1016.3802	MathDowsers
A.1	Q0	1566303	48	979.344	MathDowsers
A.1	Q0	3037381	57	963.5218	MathDowsers
A.1	Q0	80243	60	959.57874	MathDowsers
A.1	Q0	1146068	61	954.74493	MathDowsers
A.1	Q0	484408	63	951.32684	MathDowsers
A.1	Q0	2010625	67	943.6588	MathDowsers
A.1	Q0	2241643	71	934.8532	MathDowsers
A.1	Q0	425588	76	928.4326	MathDowsers
A.1	Q0	533046	81	909.73956	MathDowsers
A.1	Q0	1566121	84	903.3495	MathDowsers
A.1	Q0	2478303	86	894.62915	MathDowsers
A.1	Q0	1439564	98	871.315	MathDowsers
A.1	Q0	2478584	106	858.7391	MathDowsers
A.1	Q0	2976095	108	854.721	MathDowsers
A.1	Q0	2195450	136	826.959	MathDowsers
A.1	Q0	2483333	164	792.6291	MathDowsers
A.1	Q0	299062	171	786.93695	MathDowsers
A.1	Q0	3013325	176	784.0509	MathDowsers
A.1	Q0	2414923	194	775.9781	MathDowsers
A.1	Q0	1735218	198	775.1393	MathDowsers
A.1	Q0	2414898	207	765.76404	MathDowsers
A.1	Q0	2818524	210	761.8526	MathDowsers
A.1	Q0	1317851	212	761.4379	MathDowsers
A.1	Q0	890910	217	759.3956	MathDowsers
A.1	Q0	1735216	222	757.2434	MathDowsers
A.1	Q0	1360567	249	739.8314	MathDowsers
A.1	Q0	2414931	258	736.3517	MathDowsers
A.1	Q0	1572115	266	731.9854	MathDowsers
A.1	Q0	3018563	273	727.7782	MathDowsers
A.1	Q0	889014	308	709.405	MathDowsers
A.1	Q0	1624784	311	707.22534	MathDowsers
A.1	Q0	2255851	312	706.3281	MathDowsers
A.1	Q0	1809885	313	706.3162	MathDowsers
A.1	Q0	1546097	327	700.7718	MathDowsers
A.1	Q0	2766876	331	699.03033	MathDowsers
A.1	Q0	25789	339	695.863	MathDowsers
A.1	Q0	1874766	344	692.82776	MathDowsers
A.1	Q0	2646109	356	688.50446	MathDowsers
A.1	Q0	1170258	359	686.49567	MathDowsers
A.1	Q0	1981826	361	686.2236	MathDowsers
A.1	Q0	850529	375	678.4972	MathDowsers
A.1	Q0	74168	424	663.1939	MathDowsers
A.1	Q0	2916472	432	662.1073	MathDowsers
A.1	Q0	1005832	448	656.86505	MathDowsers
A.1	Q0	1113796	461	653.7962	MathDowsers
A.1	Q0	2399382	464	653.4365	MathDowsers
A.1	Q0	519297	474	649.4151	MathDowsers
A.1	Q0	1548502	475	649.194	MathDowsers
A.1	Q0	2448340	476	649.0085	MathDowsers
A.1	Q0	2419481	478	648.9143	MathDowsers
A.1	Q0	1975387	505	642.78577	MathDowsers
A.1	Q0	25788	510	641.97327	MathDowsers
A.1	Q0	2448334	512	641.56244	MathDowsers
A.1	Q0	3000669	541	636.14526	MathDowsers
A.1	Q0	2903116	544	635.4534	MathDowsers
A.1	Q0	1005820	545	635.2793	MathDowsers
A.1	Q0	26066	546	635.1751	MathDowsers
A.1	Q0	1948449	547	635.14264	MathDowsers
A.1	Q0	2534562	566	630.7294	MathDowsers
A.1	Q0	940583	609	621.993	MathDowsers
A.1	Q0	2481969	611	621.8471	MathDowsers
A.1	Q0	1240536	649	616.8324	MathDowsers
A.1	Q0	850759	656	616.38055	MathDowsers
A.1	Q0	1391948	660	615.29395	MathDowsers
A.1	Q0	2605853	670	613.55084	MathDowsers
A.1	Q0	2221732	672	613.3985	MathDowsers
A.1	Q0	2268971	689	609.5817	MathDowsers
A.1	Q0	924590	696	608.54626	MathDowsers
A.1	Q0	993003	728	604.47784	MathDowsers
A.1	Q0	2799485	763	599.87445	MathDowsers
A.1	Q0	889011	766	599.3626	MathDowsers
A.1	Q0	227742	784	596.7064	MathDowsers
A.1	Q0	2916467	801	594.4832	MathDowsers
A.1	Q0	2448252	809	594.00275	MathDowsers
A.1	Q0	1356120	852	589.63824	MathDowsers
