A.1	Q0	2399382	1	0.027222222222222224	reciprocal_rank_fusion_k=60
A.1	Q0	2760112	2	0.024922600619195046	reciprocal_rank_fusion_k=60
A.1	Q0	2257125	3	0.02441077441077441	reciprocal_rank_fusion_k=60
A.1	Q0	2414923	4	0.02434759214420231	reciprocal_rank_fusion_k=60
A.1	Q0	2414931	5	0.024172008547008548	reciprocal_rank_fusion_k=60
A.1	Q0	2759771	6	0.023268398268398268	reciprocal_rank_fusion_k=60
A.1	Q0	1013514	7	0.02268275079905145	reciprocal_rank_fusion_k=60
A.1	Q0	242122	8	0.02245078522450785	reciprocal_rank_fusion_k=60
A.1	Q0	1441088	9	0.02244417012680956	reciprocal_rank_fusion_k=60
A.1	Q0	2414898	10	0.022134203168685928	reciprocal_rank_fusion_k=60
A.1	Q0	2420213	11	0.020878721859114012	reciprocal_rank_fusion_k=60
A.1	Q0	1314882	12	0.02060439560439561	reciprocal_rank_fusion_k=60
A.1	Q0	2124430	13	0.020164526484751203	reciprocal_rank_fusion_k=60
A.1	Q0	280503	14	0.020027744061036933	reciprocal_rank_fusion_k=60
A.1	Q0	2124254	15	0.01953532479848269	reciprocal_rank_fusion_k=60
A.1	Q0	2761594	16	0.019510879338248518	reciprocal_rank_fusion_k=60
A.1	Q0	2521097	17	0.01946787800129786	reciprocal_rank_fusion_k=60
A.1	Q0	2448340	18	0.019412915851272014	reciprocal_rank_fusion_k=60
A.1	Q0	2759769	19	0.01938936655553606	reciprocal_rank_fusion_k=60
A.1	Q0	1567948	20	0.019322344322344327	reciprocal_rank_fusion_k=60
A.1	Q0	2916472	21	0.01900780379041249	reciprocal_rank_fusion_k=60
A.1	Q0	2070209	22	0.018908227848101263	reciprocal_rank_fusion_k=60
A.1	Q0	964684	23	0.01878007746781956	reciprocal_rank_fusion_k=60
A.1	Q0	2933294	24	0.018733198924731184	reciprocal_rank_fusion_k=60
A.1	Q0	280730	25	0.01827418865635426	reciprocal_rank_fusion_k=60
A.1	Q0	2241643	26	0.0179750258490416	reciprocal_rank_fusion_k=60
A.1	Q0	628914	27	0.01791794102371747	reciprocal_rank_fusion_k=60
A.1	Q0	1827459	28	0.017794705294705296	reciprocal_rank_fusion_k=60
A.1	Q0	964704	29	0.01777695988222304	reciprocal_rank_fusion_k=60
A.1	Q0	959593	30	0.01761775362318841	reciprocal_rank_fusion_k=60
A.1	Q0	2448334	31	0.017373209446380176	reciprocal_rank_fusion_k=60
A.1	Q0	2420289	32	0.01732345466910054	reciprocal_rank_fusion_k=60
A.1	Q0	2496427	33	0.01708117926505519	reciprocal_rank_fusion_k=60
A.1	Q0	2130215	34	0.01703176442458018	reciprocal_rank_fusion_k=60
A.1	Q0	983166	35	0.016902561703123174	reciprocal_rank_fusion_k=60
A.1	Q0	2916467	36	0.01690213920817369	reciprocal_rank_fusion_k=60
A.1	Q0	242136	37	0.016443850267379673	reciprocal_rank_fusion_k=60
A.1	Q0	1566121	38	0.016346153846153847	reciprocal_rank_fusion_k=60
A.1	Q0	1870729	39	0.016103896103896103	reciprocal_rank_fusion_k=60
A.1	Q0	2982256	40	0.016003927344133532	reciprocal_rank_fusion_k=60
A.1	Q0	959808	41	0.015965166908563134	reciprocal_rank_fusion_k=60
A.1	Q0	1414301	42	0.015631548068058	reciprocal_rank_fusion_k=60
A.1	Q0	1244480	43	0.01556161191669961	reciprocal_rank_fusion_k=60
A.1	Q0	2725890	44	0.015495086923658353	reciprocal_rank_fusion_k=60
A.1	Q0	1808870	45	0.015487179487179488	reciprocal_rank_fusion_k=60
A.1	Q0	2917875	46	0.015441654244543822	reciprocal_rank_fusion_k=60
A.1	Q0	515428	47	0.015421986216246754	reciprocal_rank_fusion_k=60
A.1	Q0	1719527	48	0.01525482093663912	reciprocal_rank_fusion_k=60
A.1	Q0	1566303	49	0.015228921935504862	reciprocal_rank_fusion_k=60
A.1	Q0	1876342	50	0.015220018801199697	reciprocal_rank_fusion_k=60
A.1	Q0	2214683	51	0.01508251103426949	reciprocal_rank_fusion_k=60
A.1	Q0	425588	55	0.01458188958188958	reciprocal_rank_fusion_k=60
A.1	Q0	2646109	56	0.014537849418486022	reciprocal_rank_fusion_k=60
A.1	Q0	2481277	60	0.0143108504398827	reciprocal_rank_fusion_k=60
A.1	Q0	2725893	62	0.014292635658914728	reciprocal_rank_fusion_k=60
A.1	Q0	2949740	63	0.014260898337331459	reciprocal_rank_fusion_k=60
A.1	Q0	2491310	64	0.01412035864444557	reciprocal_rank_fusion_k=60
A.1	Q0	1835025	65	0.014084926448692752	reciprocal_rank_fusion_k=60
A.1	Q0	2840751	68	0.013810080106809078	reciprocal_rank_fusion_k=60
A.1	Q0	872628	73	0.01358622545063223	reciprocal_rank_fusion_k=60
A.1	Q0	1209788	80	0.012753774076002082	reciprocal_rank_fusion_k=60
A.1	Q0	1538390	84	0.012524267247502248	reciprocal_rank_fusion_k=60
A.1	Q0	107839	88	0.012261761961881914	reciprocal_rank_fusion_k=60
A.1	Q0	1507201	91	0.01216931216931217	reciprocal_rank_fusion_k=60
A.1	Q0	1962735	128	0.010227313470295077	reciprocal_rank_fusion_k=60
A.1	Q0	1719505	129	0.010169838346633929	reciprocal_rank_fusion_k=60
A.1	Q0	2982333	147	0.009413478088176884	reciprocal_rank_fusion_k=60
A.1	Q0	2010625	152	0.009308943089430892	reciprocal_rank_fusion_k=60
A.1	Q0	845957	176	0.008658008658008658	reciprocal_rank_fusion_k=60
A.1	Q0	1414307	182	0.008550316678395495	reciprocal_rank_fusion_k=60
A.1	Q0	2479932	210	0.007845010443821953	reciprocal_rank_fusion_k=60
A.1	Q0	519297	231	0.007257110705386566	reciprocal_rank_fusion_k=60
A.1	Q0	1034117	254	0.006728231312869404	reciprocal_rank_fusion_k=60
A.1	Q0	1259164	268	0.006452482961088001	reciprocal_rank_fusion_k=60
A.1	Q0	76941	278	0.00627488606380427	reciprocal_rank_fusion_k=60
A.1	Q0	1602632	281	0.006237623762376238	reciprocal_rank_fusion_k=60
A.1	Q0	845977	282	0.006234431814928279	reciprocal_rank_fusion_k=60
A.1	Q0	2787035	291	0.006115657111488515	reciprocal_rank_fusion_k=60
A.1	Q0	426452	314	0.0058471780369977605	reciprocal_rank_fusion_k=60
A.1	Q0	1707457	337	0.0056500995529509	reciprocal_rank_fusion_k=60
A.1	Q0	1360567	349	0.005517066843820189	reciprocal_rank_fusion_k=60
A.1	Q0	2480025	386	0.005192244176332303	reciprocal_rank_fusion_k=60
A.1	Q0	1707501	403	0.0050294223865060645	reciprocal_rank_fusion_k=60
A.1	Q0	175897	413	0.0049135309912845745	reciprocal_rank_fusion_k=60
A.1	Q0	1694754	426	0.0047740980994651185	reciprocal_rank_fusion_k=60
A.1	Q0	1515800	438	0.0045895703067433	reciprocal_rank_fusion_k=60
A.1	Q0	1457758	439	0.0045889083077863425	reciprocal_rank_fusion_k=60
A.1	Q0	2788261	468	0.004373143196672608	reciprocal_rank_fusion_k=60
