A.90	1	1538151	1	0.9564301355077014	bert_cls
A.90	1	2610794	2	0.9561416640274493	bert_cls
A.90	1	960546	3	0.9529063885849159	bert_cls
A.90	1	2938917	4	0.9505527283859421	bert_cls
A.90	1	1645563	5	0.9503320808485076	bert_cls
A.90	1	1645596	6	0.9503320808485076	bert_cls
A.90	1	1645561	7	0.9503320808485076	bert_cls
A.90	1	1645538	8	0.9503320808485076	bert_cls
A.90	1	1087066	9	0.9501161695995497	bert_cls
A.90	1	1130589	10	0.9488281930633696	bert_cls
A.90	1	385898	11	0.9482188926097542	bert_cls
A.90	1	1805319	12	0.9474677457143159	bert_cls
A.90	1	1805321	13	0.9474677457143159	bert_cls
A.90	1	1805307	14	0.9474677457143159	bert_cls
A.90	1	2261859	15	0.9474491751938674	bert_cls
A.90	1	2261990	16	0.9474491751938674	bert_cls
A.90	1	2261867	17	0.9474491751938674	bert_cls
A.90	1	2261860	18	0.9474491751938674	bert_cls
A.90	1	2261854	19	0.9474491751938674	bert_cls
A.90	1	2261865	20	0.9474491751938674	bert_cls
A.90	1	1879254	21	0.9473449606010951	bert_cls
A.90	1	1595910	22	0.9473230613990663	bert_cls
A.90	1	2215138	23	0.9465504557861397	bert_cls
A.90	1	1877944	24	0.9464910765577369	bert_cls
A.90	1	852633	25	0.9462006112448026	bert_cls
A.90	1	2723924	26	0.9460499249695006	bert_cls
A.90	1	1980577	27	0.9458668968307645	bert_cls
A.90	1	987349	28	0.9457363607612729	bert_cls
A.90	1	1143743	29	0.9452256247399754	bert_cls
A.90	1	1531507	30	0.9449418101016106	bert_cls
A.90	1	1131588	31	0.9443955499501141	bert_cls
A.90	1	2727945	32	0.9442309030402575	bert_cls
A.90	1	2147565	33	0.9441889467232004	bert_cls
A.90	1	2920305	34	0.9438417549135405	bert_cls
A.90	1	1519102	35	0.9437364866493885	bert_cls
A.90	1	1415876	36	0.9437011255279086	bert_cls
A.90	1	1415864	37	0.9437011255279086	bert_cls
A.90	1	108650	38	0.943642513403457	bert_cls
A.90	1	2757138	39	0.943066743912591	bert_cls
A.90	1	1875729	40	0.9429172945244487	bert_cls
A.90	1	1458209	41	0.9423825151791696	bert_cls
A.90	1	210317	42	0.9417585065861078	bert_cls
A.90	1	2902662	43	0.9414572031667259	bert_cls
A.90	1	2902658	44	0.9414572031667259	bert_cls
A.90	1	1624145	45	0.941364943222537	bert_cls
A.90	1	1121836	46	0.9412788529768886	bert_cls
A.90	1	98395	47	0.9407028615862011	bert_cls
A.90	1	183307	48	0.9404593181460494	bert_cls
A.90	1	680864	49	0.9401359103471592	bert_cls
A.90	1	1484703	50	0.9394201108013169	bert_cls
A.90	1	446235	51	0.9384041732568684	bert_cls
A.90	1	2017174	52	0.9375125008482538	bert_cls
A.90	1	1473894	53	0.9374650446408749	bert_cls
A.90	1	1819156	54	0.9374290437119611	bert_cls
A.90	1	958296	55	0.9372458603984832	bert_cls
A.90	1	2882332	56	0.9370277307194208	bert_cls
A.90	1	2646499	57	0.9363753013689503	bert_cls
A.90	1	1855981	58	0.9362296074232536	bert_cls
A.90	1	1251170	59	0.9361677532820912	bert_cls
A.90	1	2856624	60	0.9359941802899993	bert_cls
A.90	1	633568	61	0.9359005725008267	bert_cls
A.90	1	2307360	62	0.9357078488344198	bert_cls
A.90	1	2307366	63	0.9357078488344198	bert_cls
A.90	1	1042117	64	0.9356705787941528	bert_cls
A.90	1	923157	65	0.9354058051115387	bert_cls
A.90	1	958530	66	0.9344061182395639	bert_cls
A.90	1	686442	67	0.9342854992245466	bert_cls
A.90	1	3019802	68	0.9335907811162364	bert_cls
A.90	1	2881095	69	0.933567058576319	bert_cls
A.90	1	2592850	70	0.9334718739030677	bert_cls
A.90	1	2135412	71	0.9332718300156132	bert_cls
A.90	1	1174727	72	0.9328990328444613	bert_cls
