A.31	1	1686475	1	2000	tfidf
A.31	1	865616	2	2000	tfidf
A.31	1	1896644	3	2000	tfidf
A.31	1	525882	4	2000	tfidf
A.31	1	1886470	5	2000	tfidf
A.31	1	489837	6	2000	tfidf
A.31	1	2173514	7	2000	tfidf
A.31	1	1715580	8	2000	tfidf
A.31	1	857672	9	2000	tfidf
A.31	1	74459	10	2000	tfidf
A.31	1	2723898	11	2000	tfidf
A.31	1	898626	12	2000	tfidf
A.31	1	103726	13	2000	tfidf
A.31	1	1811741	14	2000	tfidf
A.31	1	2272099	15	2000	tfidf
A.31	1	1087277	16	2000	tfidf
A.31	1	648030	17	2000	tfidf
A.31	1	645565	18	2000	tfidf
A.31	1	2294713	19	2000	tfidf
A.31	1	1337264	20	2000	tfidf
A.31	1	515891	21	2000	tfidf
A.31	1	1403661	22	2000	tfidf
A.31	1	2623453	23	2000	tfidf
A.31	1	135912	24	2000	tfidf
A.31	1	262894	25	2000	tfidf
A.31	1	3014093	26	2000	tfidf
A.31	1	692232	27	2000	tfidf
A.31	1	971288	28	2000	tfidf
A.31	1	2196521	29	2000	tfidf
A.31	1	2727406	30	2000	tfidf
A.31	1	1960190	31	2000	tfidf
A.31	1	701435	32	2000	tfidf
A.31	1	292868	33	2000	tfidf
A.31	1	120399	34	2000	tfidf
A.31	1	20134	35	2000	tfidf
A.31	1	1093570	36	2000	tfidf
A.31	1	2923817	37	2000	tfidf
A.31	1	1931762	38	2000	tfidf
A.31	1	1337258	39	2000	tfidf
A.31	1	532151	40	2000	tfidf
A.31	1	1976564	41	2000	tfidf
A.31	1	2176355	42	2000	tfidf
A.31	1	2676887	43	2000	tfidf
A.31	1	2099428	44	2000	tfidf
A.31	1	2217738	45	2000	tfidf
A.31	1	433277	46	2000	tfidf
A.31	1	958715	47	2000	tfidf
A.31	1	313467	48	2000	tfidf
A.31	1	2415930	49	2000	tfidf
A.31	1	1754982	50	2000	tfidf
A.31	1	408156	51	2000	tfidf
A.31	1	1870181	52	2000	tfidf
A.31	1	2993879	53	2000	tfidf
A.31	1	920769	54	2000	tfidf
A.31	1	1343146	55	2000	tfidf
A.31	1	555692	56	2000	tfidf
A.31	1	1387116	57	2000	tfidf
A.31	1	58652	58	2000	tfidf
A.31	1	1148064	59	2000	tfidf
A.31	1	1319025	60	2000	tfidf
A.31	1	1923593	61	2000	tfidf
A.31	1	1126081	62	2000	tfidf
A.31	1	1337254	63	2000	tfidf
A.31	1	1419952	64	2000	tfidf
A.31	1	3022023	65	2000	tfidf
A.31	1	1843892	66	2000	tfidf
A.31	1	517235	67	2000	tfidf
A.31	1	1087275	68	2000	tfidf
A.31	1	818393	69	2000	tfidf
A.31	1	743738	70	2000	tfidf
A.31	1	1525212	71	2000	tfidf
A.31	1	2435445	72	2000	tfidf
A.31	1	2906943	73	2000	tfidf
A.31	1	2096584	74	2000	tfidf
A.31	1	1443248	75	2000	tfidf
A.31	1	2533345	76	2000	tfidf
A.31	1	1320882	77	2000	tfidf
A.31	1	1436205	78	2000	tfidf
A.31	1	945492	79	2000	tfidf
A.31	1	1916094	80	2000	tfidf
A.31	1	2026847	81	2000	tfidf
A.31	1	2961289	82	2000	tfidf
A.31	1	620550	83	2000	tfidf
A.31	1	2318971	84	2000	tfidf
A.31	1	58217	85	2000	tfidf
A.31	1	575384	86	2000	tfidf
A.31	1	1328100	87	2000	tfidf
A.31	1	1175666	88	2000	tfidf
A.31	1	2130036	89	2000	tfidf
A.31	1	472561	90	2000	tfidf
A.31	1	1073221	91	2000	tfidf
A.31	1	260905	92	2000	tfidf
A.31	1	784409	93	2000	tfidf
A.31	1	74750	94	2000	tfidf
A.31	1	1629313	95	2000	tfidf
A.31	1	134854	96	2000	tfidf
A.31	1	287604	97	2000	tfidf
A.31	1	832924	98	2000	tfidf
A.31	1	1120321	99	2000	tfidf
A.31	1	1990729	100	2000	tfidf
A.31	1	70739	101	2000	tfidf
A.31	1	446954	102	2000	tfidf
A.31	1	1312173	103	2000	tfidf
A.31	1	149127	104	2000	tfidf
A.31	1	2246314	105	2000	tfidf
A.31	1	1900572	106	2000	tfidf
A.31	1	2961190	107	2000	tfidf
A.31	1	554611	108	2000	tfidf
A.31	1	965830	109	2000	tfidf
A.31	1	440481	110	2000	tfidf
A.31	1	834043	111	2000	tfidf
A.31	1	2307082	112	2000	tfidf
A.31	1	2596108	113	2000	tfidf
A.31	1	660565	114	2000	tfidf
A.31	1	1192419	115	2000	tfidf
A.31	1	260904	116	2000	tfidf
A.31	1	1850908	117	2000	tfidf
A.31	1	2914912	118	2000	tfidf
A.31	1	2968981	119	2000	tfidf
A.31	1	1935051	120	2000	tfidf
A.31	1	354895	121	2000	tfidf
A.31	1	2404384	122	2000	tfidf
A.31	1	2259744	123	2000	tfidf
A.31	1	2345432	124	2000	tfidf
A.31	1	1455870	125	2000	tfidf
A.31	1	2203255	126	2000	tfidf
A.31	1	38720	127	2000	tfidf
A.31	1	1295122	128	2000	tfidf
A.31	1	1556328	129	2000	tfidf
A.31	1	256179	130	2000	tfidf
A.31	1	280375	131	2000	tfidf
A.31	1	2128959	132	2000	tfidf
A.31	1	2253644	133	2000	tfidf
A.31	1	460670	134	2000	tfidf
A.31	1	1872626	135	2000	tfidf
A.31	1	2236010	136	2000	tfidf
A.31	1	1467423	137	2000	tfidf
A.31	1	99711	138	2000	tfidf
A.31	1	502022	139	2000	tfidf
A.31	1	1421878	140	2000	tfidf
A.31	1	1460694	141	2000	tfidf
A.31	1	232374	142	2000	tfidf
A.31	1	2765622	143	2000	tfidf
A.31	1	2543556	144	2000	tfidf
A.31	1	2345886	145	2000	tfidf
A.31	1	2110099	146	2000	tfidf
A.31	1	1343641	147	2000	tfidf
A.31	1	2765702	148	2000	tfidf
A.31	1	2717160	149	2000	tfidf
A.31	1	354759	150	2000	tfidf
A.31	1	1851527	151	2000	tfidf
A.31	1	2693225	152	2000	tfidf
A.31	1	2449809	153	2000	tfidf
A.31	1	1117257	154	2000	tfidf
A.31	1	2011940	155	2000	tfidf
A.31	1	1773397	156	2000	tfidf
A.31	1	2415929	157	2000	tfidf
A.31	1	727871	158	2000	tfidf
A.31	1	728141	159	2000	tfidf
A.31	1	1411059	160	2000	tfidf
A.31	1	2759990	161	2000	tfidf
A.31	1	915129	162	2000	tfidf
A.31	1	1077818	163	2000	tfidf
A.31	1	38737	164	2000	tfidf
A.31	1	3038556	165	2000	tfidf
A.31	1	2923022	166	2000	tfidf
A.31	1	252088	167	2000	tfidf
A.31	1	292899	168	2000	tfidf
A.31	1	433314	169	2000	tfidf
A.31	1	1687360	170	2000	tfidf
A.31	1	2345896	171	2000	tfidf
A.31	1	506496	172	2000	tfidf
A.31	1	524794	173	2000	tfidf
A.31	1	2723913	174	2000	tfidf
A.31	1	2252735	175	2000	tfidf
A.31	1	1417308	176	2000	tfidf
A.31	1	446788	177	2000	tfidf
A.31	1	38384	178	2000	tfidf
A.31	1	1030240	179	2000	tfidf
A.31	1	1034536	180	2000	tfidf
A.31	1	2923032	181	2000	tfidf
A.31	1	804259	182	2000	tfidf
A.31	1	783272	183	2000	tfidf
A.31	1	2894706	184	2000	tfidf
A.31	1	2385191	185	2000	tfidf
A.31	1	2809593	186	2000	tfidf
A.31	1	632078	187	2000	tfidf
A.31	1	754736	188	2000	tfidf
A.31	1	1504204	189	2000	tfidf
A.31	1	767685	190	2000	tfidf
A.31	1	978137	191	2000	tfidf
A.31	1	2445606	192	2000	tfidf
A.31	1	106410	193	2000	tfidf
A.31	1	1018707	194	2000	tfidf
A.31	1	1304144	195	2000	tfidf
A.31	1	1320540	196	2000	tfidf
A.31	1	45044	197	2000	tfidf
A.31	1	1474069	198	2000	tfidf
A.31	1	2395486	199	2000	tfidf
A.31	1	1119915	200	2000	tfidf
A.31	1	2928732	201	2000	tfidf
A.31	1	1550487	202	2000	tfidf
A.31	1	2272379	203	2000	tfidf
A.31	1	1901493	204	2000	tfidf
A.31	1	2434025	205	2000	tfidf
A.31	1	2260946	206	2000	tfidf
A.31	1	413322	207	2000	tfidf
A.31	1	922254	208	2000	tfidf
A.31	1	100288	209	2000	tfidf
A.31	1	440934	210	2000	tfidf
A.31	1	2457662	211	2000	tfidf
A.31	1	134812	212	2000	tfidf
A.31	1	833430	213	2000	tfidf
A.31	1	1001443	214	2000	tfidf
A.31	1	1526590	215	2000	tfidf
A.31	1	1587234	216	2000	tfidf
A.31	1	752802	217	2000	tfidf
A.31	1	2848282	218	2000	tfidf
A.31	1	431659	219	2000	tfidf
A.31	1	1386562	220	2000	tfidf
A.31	1	2836983	221	2000	tfidf
A.31	1	920377	222	2000	tfidf
A.31	1	1636597	223	2000	tfidf
A.31	1	2156614	224	2000	tfidf
A.31	1	1973459	225	2000	tfidf
A.31	1	696031	226	2000	tfidf
A.31	1	2923927	227	2000	tfidf
A.31	1	1707034	228	2000	tfidf
A.31	1	602004	229	2000	tfidf
A.31	1	2687299	230	2000	tfidf
A.31	1	2993599	231	2000	tfidf
A.31	1	2734997	232	2000	tfidf
A.31	1	1787926	233	2000	tfidf
A.31	1	801291	234	2000	tfidf
A.31	1	2006698	235	2000	tfidf
A.31	1	48219	236	2000	tfidf
A.31	1	519491	237	2000	tfidf
A.31	1	917725	238	2000	tfidf
A.31	1	211702	239	2000	tfidf
A.31	1	227131	240	2000	tfidf
A.31	1	1120381	241	2000	tfidf
A.31	1	547690	242	2000	tfidf
A.31	1	2457659	243	2000	tfidf
A.31	1	893859	244	2000	tfidf
A.31	1	440007	245	2000	tfidf
A.31	1	2962238	246	2000	tfidf
A.31	1	917438	247	2000	tfidf
A.31	1	301548	248	2000	tfidf
A.31	1	256477	249	2000	tfidf
A.31	1	947998	250	2000	tfidf
A.31	1	1109372	251	2000	tfidf
